vehicle_id,station_id,vehicle_type,status,rides_since_last_treated,last_treated_date
V000601,30,bicycle,available,8,2025-02-23
V000602,30,bicycle,available,2,2025-01-25
V000603,30,electric_bicycle,degraded,9,2025-03-27
V000604,30,electric_bicycle,degraded,10,2025-03-25
V000605,30,scooter,available,4,2025-01-01
V000606,30,bicycle,available,9,2025-03-07
V000607,30,bicycle,degraded,4,2025-02-15
V000608,30,scooter,available,8,2025-02-28
V000609,31,electric_bicycle,available,7,2025-01-06
V000610,31,bicycle,available,1,2025-03-15
V000611,31,electric_bicycle,available,6,2025-03-15
V000612,31,bicycle,available,0,2025-03-03
V000613,31,bicycle,degraded,3,2025-02-14
V000614,31,bicycle,available,5,2025-03-02
V000615,31,scooter,available,0,2025-02-16
V000616,31,electric_bicycle,available,1,2025-02-03
V000617,32,scooter,available,6,2025-03-07
V000618,32,scooter,available,6,2025-02-27
V000619,32,scooter,available,3,2025-03-25
V000620,32,scooter,degraded,1,2025-03-15
V000621,32,electric_bicycle,available,4,2025-03-24
V000622,32,scooter,available,4,2025-01-25
V000623,32,electric_bicycle,available,1,2025-03-31
V000624,32,electric_bicycle,available,3,2025-02-09
V000625,32,electric_bicycle,available,5,2025-03-15
V000626,32,bicycle,degraded,8,2025-01-09
V000627,32,bicycle,available,4,2025-01-04
V000628,32,scooter,available,2,2025-01-25
V000629,32,scooter,available,9,2025-02-01
V000630,32,scooter,available,2,2025-02-26
V000631,32,electric_bicycle,available,9,2025-01-23
V000632,32,bicycle,degraded,9,2025-02-22
V000633,32,scooter,available,0,2025-01-22
V000634,32,bicycle,available,9,2025-01-05
V000635,32,electric_bicycle,available,2,2025-03-03
V000636,32,scooter,degraded,6,2025-01-03
V000637,32,scooter,available,4,2025-03-10
V000638,32,electric_bicycle,available,2,2025-04-01
V000639,32,electric_bicycle,degraded,8,2025-03-16
V000640,32,scooter,available,3,2025-01-26
V000641,32,scooter,available,7,2025-03-28
V000642,32,scooter,available,5,2025-03-09
V000643,32,bicycle,available,5,2025-03-08
V000644,32,scooter,available,6,2025-01-26
V000645,32,electric_bicycle,available,8,2025-02-09
V000646,32,bicycle,available,2,2025-03-14
V000647,32,electric_bicycle,degraded,5,2025-03-03
V000648,32,electric_bicycle,available,5,2025-01-30
V000649,32,scooter,available,2,2025-02-06
V000650,32,electric_bicycle,available,0,2025-03-03
V000651,32,bicycle,available,5,2025-01-29
V000652,32,electric_bicycle,available,6,2025-02-21
V000653,32,electric_bicycle,degraded,7,2025-02-14
V000654,32,bicycle,available,10,2025-01-13
V000655,33,bicycle,degraded,8,2025-01-11
V000656,33,scooter,available,3,2025-01-16
V000657,33,electric_bicycle,available,4,2025-02-08
V000658,33,scooter,available,4,2025-02-03
V000659,33,bicycle,available,9,2025-01-03
V000660,33,electric_bicycle,available,2,2025-01-14
V000661,33,scooter,available,9,2025-03-07
V000662,33,electric_bicycle,available,6,2025-01-13
V000663,34,scooter,available,3,2025-03-24
V000664,34,electric_bicycle,available,4,2025-03-04
V000665,34,electric_bicycle,degraded,10,2025-03-25
V000666,34,bicycle,available,10,2025-02-18
V000667,34,electric_bicycle,available,0,2025-03-28
V000668,34,scooter,available,7,2025-02-26
V000669,34,scooter,available,8,2025-03-11
V000670,34,scooter,available,0,2025-02-10
V000671,34,scooter,degraded,7,2025-01-03
V000672,34,bicycle,available,0,2025-02-05
V000673,34,scooter,available,4,2025-01-06
V000674,34,scooter,available,5,2025-01-16
V000675,34,bicycle,available,10,2025-01-01
V000676,34,bicycle,available,7,2025-03-29
V000677,34,bicycle,available,6,2025-02-18
V000678,34,scooter,available,4,2025-02-03
V000679,34,electric_bicycle,available,5,2025-01-14
V000680,34,bicycle,available,0,2025-01-19
V000681,34,electric_bicycle,available,3,2025-03-05
V000682,34,bicycle,available,3,2025-01-28
V000683,34,scooter,available,8,2025-02-25
V000684,34,scooter,degraded,8,2025-03-11
V000685,34,electric_bicycle,available,1,2025-02-07
V000686,34,scooter,degraded,10,2025-04-01
V000687,34,scooter,available,5,2025-04-01
V000688,34,bicycle,available,6,2025-01-16
V000689,35,bicycle,available,2,2025-03-15
V000690,35,bicycle,available,3,2025-01-15
V000691,35,scooter,available,6,2025-02-20
V000692,35,electric_bicycle,available,1,2025-03-08
V000693,35,scooter,degraded,9,2025-01-03
V000694,35,scooter,available,3,2025-01-13
V000695,35,bicycle,available,1,2025-02-24
V000696,35,bicycle,available,0,2025-02-21
V000697,35,electric_bicycle,available,8,2025-02-24
V000698,35,bicycle,available,3,2025-02-12
V000699,35,bicycle,available,9,2025-02-16
V000700,35,electric_bicycle,available,0,2025-03-18
V000701,35,electric_bicycle,available,5,2025-01-23
V000702,35,scooter,available,8,2025-02-15
V000703,35,electric_bicycle,available,2,2025-01-12
V000704,35,bicycle,available,0,2025-01-06
V000705,35,scooter,available,4,2025-03-27
V000706,35,scooter,degraded,9,2025-03-15
V000707,35,scooter,available,4,2025-01-04
V000708,35,scooter,available,2,2025-03-25
V000709,35,electric_bicycle,available,4,2025-03-25
V000710,35,bicycle,available,9,2025-01-09
V000711,35,electric_bicycle,degraded,1,2025-03-03
V000712,35,bicycle,degraded,7,2025-03-31
V000713,35,scooter,available,0,2025-02-18
V000714,35,scooter,available,7,2025-01-23
V000715,35,bicycle,degraded,0,2025-03-10
V000716,35,bicycle,degraded,8,2025-01-12
V000717,35,electric_bicycle,available,3,2025-03-22
V000718,35,electric_bicycle,available,2,2025-02-13
V000719,35,scooter,available,7,2025-02-23
V000720,35,scooter,degraded,2,2025-01-27
V000721,35,bicycle,available,3,2025-01-28
V000722,35,bicycle,available,9,2025-02-23
V000723,36,bicycle,degraded,6,2025-03-10
V000724,36,electric_bicycle,available,5,2025-03-06
V000725,36,electric_bicycle,available,4,2025-01-25
V000726,36,bicycle,available,3,2025-01-06
V000727,36,scooter,available,8,2025-03-26
V000728,36,electric_bicycle,available,1,2025-01-15
V000729,36,scooter,available,0,2025-03-05
V000730,36,electric_bicycle,available,5,2025-02-26
V000731,37,electric_bicycle,available,3,2025-02-10
V000732,37,scooter,available,2,2025-03-30
V000733,37,scooter,available,8,2025-03-27
V000734,37,scooter,degraded,0,2025-01-20
V000735,37,bicycle,available,0,2025-03-28
V000736,37,scooter,available,5,2025-03-19
V000737,37,bicycle,degraded,10,2025-03-05
V000738,37,bicycle,available,1,2025-03-27
V000739,37,electric_bicycle,degraded,9,2025-03-03
V000740,37,electric_bicycle,degraded,9,2025-03-08
V000741,37,electric_bicycle,degraded,1,2025-03-26
V000742,37,electric_bicycle,degraded,7,2025-02-14
V000743,37,bicycle,degraded,9,2025-01-15
V000744,37,electric_bicycle,available,7,2025-02-02
V000745,37,bicycle,available,1,2025-03-14
V000746,38,bicycle,available,6,2025-03-11
V000747,38,bicycle,available,0,2025-01-12
V000748,38,electric_bicycle,available,0,2025-03-13
V000749,38,bicycle,available,4,2025-01-30
V000750,38,electric_bicycle,available,9,2025-02-11
V000751,38,scooter,available,1,2025-02-03
V000752,38,electric_bicycle,available,6,2025-03-02
V000753,38,scooter,degraded,8,2025-02-01
V000754,38,bicycle,available,5,2025-03-27
V000755,38,electric_bicycle,available,5,2025-02-22
V000756,38,scooter,degraded,7,2025-01-27
V000757,38,electric_bicycle,available,5,2025-03-03
V000758,38,scooter,available,10,2025-03-15
V000759,38,scooter,available,5,2025-03-10
V000760,38,electric_bicycle,available,4,2025-03-22
V000761,38,bicycle,available,5,2025-03-04
V000762,38,scooter,available,7,2025-03-22
V000763,38,scooter,available,2,2025-01-11
V000764,39,electric_bicycle,available,0,2025-02-13
V000765,39,electric_bicycle,available,5,2025-03-10
V000766,39,bicycle,available,2,2025-02-20
V000767,39,bicycle,available,10,2025-01-18
V000768,39,bicycle,available,4,2025-03-23
V000769,39,bicycle,available,2,2025-02-02
V000770,39,bicycle,available,2,2025-01-19
V000771,39,scooter,available,1,2025-03-12
V000772,39,electric_bicycle,available,6,2025-03-02
V000773,39,scooter,available,9,2025-01-13
V000774,39,scooter,degraded,8,2025-02-19
V000775,39,scooter,available,1,2025-01-31
V000776,39,bicycle,degraded,10,2025-03-21
V000777,39,electric_bicycle,available,5,2025-01-05
V000778,39,bicycle,available,1,2025-02-01
V000779,40,scooter,available,1,2025-04-01
V000780,40,electric_bicycle,available,1,2025-02-20
V000781,40,bicycle,available,8,2025-02-15
V000782,40,electric_bicycle,available,1,2025-02-10
V000783,40,electric_bicycle,available,1,2025-01-17
V000784,40,electric_bicycle,available,5,2025-03-22
V000785,40,scooter,degraded,8,2025-03-14
V000786,40,electric_bicycle,available,3,2025-01-19
V000787,40,bicycle,available,1,2025-01-01
V000788,40,scooter,available,10,2025-01-12
V000789,40,bicycle,available,7,2025-02-19
V000790,40,bicycle,available,4,2025-02-07
V000791,40,electric_bicycle,available,10,2025-01-17
V000792,40,electric_bicycle,available,1,2025-03-06
V000793,40,electric_bicycle,available,8,2025-02-15
V000794,40,bicycle,available,8,2025-03-03
V000795,41,electric_bicycle,available,8,2025-01-15
V000796,41,bicycle,available,2,2025-02-02
V000797,41,scooter,degraded,7,2025-02-20
V000798,41,scooter,degraded,1,2025-02-03
V000799,41,electric_bicycle,available,7,2025-01-02
V000800,41,electric_bicycle,degraded,7,2025-02-08
V000801,41,scooter,available,1,2025-02-09
V000802,41,scooter,degraded,3,2025-02-08
V000803,41,bicycle,available,1,2025-02-17
V000804,41,bicycle,available,4,2025-03-17
V000805,41,bicycle,available,5,2025-01-15
V000806,41,scooter,degraded,10,2025-02-02
V000807,41,electric_bicycle,available,6,2025-02-19
V000808,41,electric_bicycle,available,6,2025-02-01
V000809,41,scooter,available,6,2025-01-19
V000810,41,electric_bicycle,available,4,2025-03-07
V000811,41,bicycle,degraded,9,2025-02-19
V000812,41,bicycle,degraded,9,2025-03-21
V000813,42,bicycle,degraded,10,2025-04-01
V000814,42,scooter,degraded,8,2025-01-28
V000815,42,scooter,available,4,2025-01-11
V000816,42,scooter,available,7,2025-01-24
V000817,42,electric_bicycle,degraded,10,2025-01-02
V000818,42,bicycle,available,10,2025-03-04
V000819,42,electric_bicycle,available,10,2025-03-04
V000820,42,bicycle,degraded,1,2025-01-22
V000821,42,bicycle,available,7,2025-03-11
V000822,42,scooter,available,6,2025-01-06
V000823,42,electric_bicycle,available,6,2025-03-07
V000824,42,bicycle,available,6,2025-01-09
V000825,42,scooter,available,0,2025-03-01
V000826,42,scooter,degraded,8,2025-01-10
V000827,42,scooter,available,9,2025-01-14
V000828,42,scooter,available,8,2025-03-16
V000829,42,bicycle,available,4,2025-02-04
V000830,42,scooter,available,8,2025-01-01
V000831,42,scooter,available,2,2025-01-09
V000832,42,scooter,available,2,2025-03-20
V000833,42,scooter,available,4,2025-03-18
V000834,42,electric_bicycle,available,8,2025-03-17
V000835,42,bicycle,available,7,2025-02-28
V000836,42,bicycle,available,1,2025-02-14
V000837,42,bicycle,degraded,1,2025-03-22
V000838,42,scooter,available,4,2025-01-30
V000839,42,bicycle,available,1,2025-03-15
V000840,42,scooter,available,3,2025-01-21
V000841,42,bicycle,available,2,2025-03-25
V000842,42,electric_bicycle,available,8,2025-01-25
V000843,42,scooter,degraded,8,2025-01-27
V000844,42,electric_bicycle,degraded,7,2025-02-20
V000845,42,scooter,available,5,2025-03-23
V000846,43,electric_bicycle,available,4,2025-02-04
V000847,43,bicycle,available,10,2025-02-19
V000848,43,scooter,degraded,9,2025-03-16
V000849,43,bicycle,available,1,2025-03-26
V000850,43,electric_bicycle,available,10,2025-01-31
V000851,43,scooter,available,6,2025-02-27
V000852,43,bicycle,degraded,2,2025-03-23
V000853,43,electric_bicycle,available,8,2025-01-12
V000854,43,scooter,available,5,2025-02-28
V000855,43,scooter,available,0,2025-03-07
V000856,43,scooter,available,0,2025-03-27
V000857,43,electric_bicycle,available,1,2025-01-24
V000858,43,bicycle,available,8,2025-01-04
V000859,43,electric_bicycle,degraded,9,2025-01-16
V000860,43,bicycle,available,3,2025-03-28
V000861,43,electric_bicycle,available,10,2025-02-25
V000862,43,electric_bicycle,available,2,2025-01-10
V000863,43,electric_bicycle,degraded,10,2025-02-09
V000864,44,bicycle,available,6,2025-03-28
V000865,44,electric_bicycle,degraded,7,2025-01-14
V000866,44,bicycle,available,3,2025-03-29
V000867,44,scooter,degraded,7,2025-01-26
V000868,44,bicycle,degraded,10,2025-03-31
V000869,44,electric_bicycle,degraded,2,2025-01-01
V000870,44,bicycle,available,0,2025-01-26
V000871,44,scooter,available,9,2025-03-24
V000872,44,electric_bicycle,degraded,9,2025-03-24
V000873,44,electric_bicycle,available,5,2025-03-16
V000874,44,bicycle,degraded,9,2025-03-10
V000875,44,bicycle,available,1,2025-01-30
V000876,44,bicycle,available,6,2025-02-03
V000877,44,scooter,available,6,2025-01-24
V000878,44,electric_bicycle,available,3,2025-01-29
V000879,44,electric_bicycle,available,8,2025-01-01
V000880,44,bicycle,available,3,2025-02-22
V000881,44,electric_bicycle,available,7,2025-02-24
V000882,45,scooter,available,3,2025-03-05
V000883,45,bicycle,degraded,9,2025-02-14
V000884,45,electric_bicycle,available,2,2025-01-24
V000885,45,scooter,available,4,2025-03-18
V000886,45,electric_bicycle,available,3,2025-01-07
V000887,45,scooter,degraded,9,2025-03-20
V000888,45,bicycle,available,6,2025-03-14
V000889,45,electric_bicycle,available,10,2025-02-05
V000890,45,electric_bicycle,available,8,2025-03-11
V000891,45,bicycle,available,10,2025-02-27
V000892,45,scooter,available,5,2025-02-02
V000893,45,electric_bicycle,available,3,2025-02-02
V000894,45,scooter,available,6,2025-03-05
V000895,45,electric_bicycle,available,7,2025-02-27
V000896,45,bicycle,available,9,2025-01-02
V000897,45,electric_bicycle,available,5,2025-03-07
V000898,45,electric_bicycle,available,3,2025-01-30
V000899,45,bicycle,degraded,7,2025-02-10
V000900,45,bicycle,available,0,2025-03-07
V000901,45,scooter,available,6,2025-02-06
V000902,45,scooter,degraded,6,2025-03-14
V000903,45,scooter,available,1,2025-01-01
V000904,45,bicycle,available,4,2025-03-03
V000905,45,scooter,available,4,2025-03-20
V000906,45,scooter,available,7,2025-01-02
V000907,45,electric_bicycle,available,3,2025-02-01
V000908,45,electric_bicycle,available,3,2025-03-26
V000909,45,electric_bicycle,available,5,2025-02-28
V000910,45,scooter,available,6,2025-02-27
V000911,45,bicycle,available,4,2025-03-02
V000912,45,scooter,available,5,2025-02-11
V000913,45,scooter,available,10,2025-03-06
V000914,46,electric_bicycle,available,6,2025-03-23
V000915,46,scooter,available,4,2025-01-21
V000916,46,electric_bicycle,available,1,2025-02-14
V000917,46,electric_bicycle,available,5,2025-02-07
V000918,46,bicycle,available,10,2025-01-22
V000919,46,bicycle,degraded,1,2025-03-15
V000920,46,electric_bicycle,degraded,10,2025-01-16
V000921,46,scooter,available,3,2025-01-04
V000922,46,electric_bicycle,available,5,2025-01-26
V000923,46,scooter,available,4,2025-02-20
V000924,46,scooter,available,5,2025-03-04
V000925,46,electric_bicycle,available,5,2025-03-18
V000926,46,electric_bicycle,available,0,2025-01-12
V000927,46,bicycle,available,2,2025-02-26
V000928,46,electric_bicycle,degraded,8,2025-03-06
V000929,47,bicycle,available,9,2025-03-04
V000930,47,scooter,degraded,7,2025-02-21
V000931,47,scooter,available,5,2025-03-27
V000932,47,bicycle,available,9,2025-01-05
V000933,47,scooter,available,3,2025-02-09
V000934,47,electric_bicycle,available,6,2025-02-13
V000935,47,bicycle,available,1,2025-03-10
V000936,47,bicycle,available,6,2025-01-07
V000937,48,electric_bicycle,available,0,2025-01-11
V000938,48,scooter,available,2,2025-03-11
V000939,48,bicycle,available,0,2025-02-19
V000940,48,bicycle,available,0,2025-02-08
V000941,48,bicycle,available,6,2025-01-28
V000942,48,electric_bicycle,degraded,9,2025-01-04
V000943,48,scooter,available,4,2025-01-25
V000944,48,bicycle,available,5,2025-03-11
V000945,48,scooter,available,6,2025-02-08
V000946,48,scooter,degraded,9,2025-03-16
V000947,48,electric_bicycle,degraded,8,2025-01-16
V000948,48,scooter,available,5,2025-03-04
V000949,48,bicycle,degraded,10,2025-02-16
V000950,48,bicycle,degraded,0,2025-02-11
V000951,48,scooter,degraded,9,2025-03-09
V000952,48,scooter,available,1,2025-01-17
V000953,48,bicycle,available,10,2025-03-22
V000954,48,scooter,available,9,2025-03-22
V000955,48,scooter,available,1,2025-03-04
V000956,48,electric_bicycle,available,3,2025-01-19
V000957,49,electric_bicycle,degraded,7,2025-03-08
V000958,49,electric_bicycle,degraded,8,2025-01-16
V000959,49,electric_bicycle,available,2,2025-03-23
V000960,49,scooter,available,7,2025-03-25
V000961,49,scooter,available,7,2025-03-04
V000962,49,electric_bicycle,available,8,2025-02-05
V000963,49,scooter,available,2,2025-02-25
V000964,49,electric_bicycle,available,6,2025-02-28
V000965,49,bicycle,degraded,5,2025-02-09
V000966,49,scooter,degraded,6,2025-02-05
V000967,49,scooter,available,1,2025-01-12
V000968,49,electric_bicycle,available,1,2025-01-23
V000969,50,electric_bicycle,degraded,8,2025-02-25
V000970,50,scooter,degraded,8,2025-01-08
V000971,50,scooter,available,6,2025-01-31
V000972,50,electric_bicycle,degraded,10,2025-01-27
V000973,50,scooter,available,2,2025-03-02
V000974,50,bicycle,available,10,2025-02-05
V000975,50,bicycle,available,1,2025-03-03
V000976,50,bicycle,available,6,2025-03-15
V000977,50,scooter,degraded,7,2025-03-14
V000978,50,electric_bicycle,degraded,7,2025-01-13
V000979,50,scooter,available,3,2025-01-02
V000980,50,electric_bicycle,available,1,2025-01-30
V000981,50,electric_bicycle,available,9,2025-01-16
V000982,50,electric_bicycle,available,2,2025-02-23
V000983,50,scooter,degraded,10,2025-01-23
V000984,50,bicycle,available,2,2025-01-07
V000985,50,electric_bicycle,available,0,2025-02-08
V000986,51,bicycle,available,3,2025-01-10
V000987,51,bicycle,degraded,10,2025-02-09
V000988,51,electric_bicycle,degraded,8,2025-03-17
V000989,51,electric_bicycle,available,10,2025-01-09
V000990,51,scooter,available,4,2025-02-03
V000991,51,scooter,available,4,2025-01-15
V000992,51,scooter,available,5,2025-03-18
V000993,51,bicycle,degraded,7,2025-03-21
V000994,51,electric_bicycle,available,6,2025-01-11
V000995,51,electric_bicycle,available,0,2025-03-25
V000996,51,electric_bicycle,available,7,2025-02-26
V000997,51,scooter,available,7,2025-02-10
V000998,51,electric_bicycle,available,0,2025-03-14
V000999,51,scooter,available,5,2025-02-17
